source_url,title,year,source,protagonist,author,confidence,method,evidence,description
https://hoerspiele.dra.de/detailansicht/1524863,Doktor Faustus (8. Teil),2007,DRA,Leverkühn lies not only Mann,Thomas Mann,medium,role/name phrase,Behind the fictional composer Leverkühn lies not only Mann's own biography but also the life of Friedrich Nietzsche.,"Behind the fictional composer Leverkühn lies not only Mann's own biography but also the life of Friedrich Nietzsche. In order to credibly locate the invented, brilliant musician's biography in classical modernism, Mann decides to use Theodor W."
https://hoerspiele.dra.de/detailansicht/1524995,Die Sinnlichkeit der Mikrokosmen,2007,DRA,Mikrokosmen,Iris Drögekamp,low,curated title fallback,He has been keeping an acoustic diary for a long time.,"He has been keeping an acoustic diary for a long time. The sound composer and former advertising copywriter Asmus Tietchens, born in Hamburg in 1947, has been experimenting with tape recorders, electronic sound generators and concrete sound material since the mid-1960s."
https://hoerspiele.dra.de/detailansicht/1526212,Briefe und Hiebe,1971,DRA,Jeannette,Hansgeorg Meyer,medium,first named figure in description,"Jan's rustic parenting methods trigger a sharp epistolary polemic with Jeannette, in which they both hide their affection for each other behind technical talk.","Jan's rustic parenting methods trigger a sharp epistolary polemic with Jeannette, in which they both hide their affection for each other behind technical talk. Uwe and Heiko stop the polemic from escalating by cunningly bringing about a reunion between Jan, Jeannette and the group."
https://hoerspiele.dra.de/detailansicht/1526433,Porträt eines Helden,1975,DRA,Father Neumann,Arne Leonhardt,medium,first named figure in description,"Father Neumann agrees to portray the BGL chairman, Wilfried Ohme, whom he has ""known very well"" and with whom he has worked closely for years, in an article for the company newspaper on the occasion of the FDGB's 30th anniversary, and suddenly has to realize how difficult it is to create a vivid picture of a person...","Father Neumann agrees to portray the BGL chairman, Wilfried Ohme, whom he has ""known very well"" and with whom he has worked closely for years, in an article for the company newspaper on the occasion of the FDGB's 30th anniversary, and suddenly has to realize how difficult it is to create a vivid picture of a person..."
https://hoerspiele.dra.de/detailansicht/1527851,The Glenn Gould Trilogy,2007,DRA,Canadian Glenn Gould,Michael Stegemann,medium,first named figure in description,"Radio As Music: The Canadian Glenn Gould (1932-1982) was not only ""the greatest pianist of all time"", which Thomas Bernhard described him as in his novel ""The Untergeher"", but also a visionary radio and media pioneer.","Radio As Music: The Canadian Glenn Gould (1932-1982) was not only ""the greatest pianist of all time"", which Thomas Bernhard described him as in his novel ""The Untergeher"", but also a visionary radio and media pioneer."
https://hoerspiele.dra.de/detailansicht/1528698,Weil irgendetwas das so will,2009,DRA,Anyone,Robert Schoen,medium,named subject action,"Anyone who writes a diary does not know the end of the story, does not know which of the writing posts driven into the rushing time will remain.","Anyone who writes a diary does not know the end of the story, does not know which of the writing posts driven into the rushing time will remain."
https://hoerspiele.dra.de/detailansicht/1528798,Das Monster in uns,2009,DRA,Marion Aubert,Anette Kührmeyer,medium,first named figure in description,"Marion Aubert, the author of the SR/DKultur production ""DieStörenfriede"", provides information about how she works, whether she laughs while doing it, which literature has influenced her, why the adults in her plays often behave like children - and vice versa - and why she always writes about ""the monster in us"" in each piece.","Marion Aubert, the author of the SR/DKultur production ""DieStörenfriede"", provides information about how she works, whether she laughs while doing it, which literature has influenced her, why the adults in her plays often behave like children - and vice versa - and why she always writes about ""the monster in us"" in each piece."
https://hoerspiele.dra.de/detailansicht/1529838,Es wird Fragen geben - Ein west-östliches Tagebuch,2009,DRA,Hanna,Florian Goldberg; Heike Tauch,medium,first named figure in description,Hanna from East Berlin and Peter from Cologne learn that they have a half-sibling in the other part of Germany following a German-German love affair between Peter's father and Hanna's mother.,Hanna from East Berlin and Peter from Cologne learn that they have a half-sibling in the other part of Germany following a German-German love affair between Peter's father and Hanna's mother.
https://hoerspiele.dra.de/detailansicht/1530623,Longkamp,2008,DRA,Letters,Rolf Dieter Brinkmann,medium,first named figure in description,"Letters, notes, maps that create a monologue - about the question of ""how someone gets out of this today."" When Rolf Dieter Brinkmann moved to Longkamp, ​​a village in the Hunsrück, for a few weeks at the end of November 1972, his escape from the noise of the city was at the same time a farewell to his belief in rebellion, pop and the underground.","Letters, notes, maps that create a monologue - about the question of ""how someone gets out of this today."" When Rolf Dieter Brinkmann moved to Longkamp, ​​a village in the Hunsrück, for a few weeks at the end of November 1972, his escape from the noise of the city was at the same time a farewell to his belief in rebellion, pop and the underground."
https://hoerspiele.dra.de/detailansicht/1530638,Ortiz destructs,2008,DRA,Raphael Montanez Ortiz,Justin Hoffmann,high,opening biographical apposition,"Raphael Montanez Ortiz, born in Brooklyn, New York City in 1934, is a painter, performer, video artist and actionist and one of the main initiators of destruction art in the early 1960s.","Raphael Montanez Ortiz, born in Brooklyn, New York City in 1934, is a painter, performer, video artist and actionist and one of the main initiators of destruction art in the early 1960s."
https://hoerspiele.dra.de/detailansicht/1531821,Pariser Abende,2010,DRA,Roland Barthes,Roland Barthes,medium,named subject action,"Roland Barthes wrote ""Soirées de Paris"" over a period of about three weeks, between August 24th and September 17th, 1979.","Roland Barthes wrote ""Soirées de Paris"" over a period of about three weeks, between August 24th and September 17th, 1979. In a note, Barthes also called this text ""The Vain Evenings""."
https://hoerspiele.dra.de/detailansicht/1534308,Am Anfang war der Blick,2011,DRA,The focus of the radio work,Guido Gin Koster,medium,opening role phrase,The focus of the radio work is the war photographer Mathilda: a portrait of her restless life after her death.,The focus of the radio work is the war photographer Mathilda: a portrait of her restless life after her death.
https://hoerspiele.dra.de/detailansicht/1534447,NOA NOA,2011,DRA,Gauguin,Paul Gauguin,medium,first named figure in description,"For the journey to Gauguin's hut, Titi ""put on her most beautiful dress, a flower behind her ear, her raffia hat decorated with a garnish of orange shells and her long black hair hanging loosely over her shoulders.","For the journey to Gauguin's hut, Titi ""put on her most beautiful dress, a flower behind her ear, her raffia hat decorated with a garnish of orange shells and her long black hair hanging loosely over her shoulders."
https://hoerspiele.dra.de/detailansicht/1535345,Im Übergangskleid fehlen die gelben Achselhaare,2010,DRA,Kurt Schwitters and brought eleven,Frank Kaspar,medium,source-material by named subject,"He made bat calls audible on a record, fought for the copyright of starlings that imitated sound poems by Kurt Schwitters and brought eleven extinct bird species back to life in his radio work ""Séance Vocibus Avium"" (BR 2008): For the piece in which colleagues such as Annette Humpe, Namosh and Françoise Cactus...","He made bat calls audible on a record, fought for the copyright of starlings that imitated sound poems by Kurt Schwitters and brought eleven extinct bird species back to life in his radio work ""Séance Vocibus Avium"" (BR 2008): For the piece in which colleagues such as Annette Humpe, Namosh and Françoise Cactus..."
https://hoerspiele.dra.de/detailansicht/1538642,"Die Gardine, die Landschaft, das Fenster und der Klangraum",2011,DRA,Oswald Egger,Stephan Krass,medium,first named figure in description,"When looking at a curtain, says Oswald Egger, you can choose how you focus your gaze: on the network of transparent fabric or on the landscape behind it.","When looking at a curtain, says Oswald Egger, you can choose how you focus your gaze: on the network of transparent fabric or on the landscape behind it. Things get interesting when you change the focus."
https://hoerspiele.dra.de/detailansicht/1538730,KLAUS KINSKI,2011,DRA,Klaus Kinski,Michael Farin; Peter Geyer,high,opening named biographical sentence,"Klaus Kinski has embodied myths throughout his life, including Marquis de Sade, Edgar Allan Poe, Jack the Ripper, Nosferatu, Woyzeck and Aguirre, the ""Wrath of God"".","Klaus Kinski has embodied myths throughout his life, including Marquis de Sade, Edgar Allan Poe, Jack the Ripper, Nosferatu, Woyzeck and Aguirre, the ""Wrath of God"". But when he died 20 years ago, on November 23, 1991, he had long since become a myth himself."
https://hoerspiele.dra.de/detailansicht/1538602,Feldpost - Briefe deutscher Soldaten aus Afghanistan,2011,DRA,German,N. N.,medium,first named figure in description,German soldiers have been fighting a grueling war in Afghanistan for almost ten years.,"German soldiers have been fighting a grueling war in Afghanistan for almost ten years. And to this day, politicians and the leadership of the Bundeswehr have not understood how to explain to the people of Germany why."
https://hoerspiele.dra.de/detailansicht/1538732,Der Berater,2011,DRA,Accompanies Mikhail Gorbachev,György Dalos; Andrea Dunai,medium,first named figure in description,Accompanies Mikhail Gorbachev and his family on vacation to the Crimean peninsula.,"Accompanies Mikhail Gorbachev and his family on vacation to the Crimean peninsula. While the president looks confidently into the future, C. suspects that shortly before the return trip to Moscow, a delegation of putschists wants to force the president to resign."
https://hoerspiele.dra.de/detailansicht/1538779,Buntschatten und Fledermäuse,2011,DRA,When Axel,Axel Brauns,high,opening named biographical sentence,"When Axel was two years old, the world retreated from him.","When Axel was two years old, the world retreated from him. The people around him suddenly had hooded faces. He heard her words, but didn't understand the meaning - and certainly not the emotional nuances."
https://hoerspiele.dra.de/detailansicht/1538910,Hörspielraum: Das fünfte Element,2011,DRA,Sylvia Rauer,Sylvia Rauer,medium,named subject action,"With her “radio work Space” projects, Sylvia Rauer has been accompanying special radio work productions for years.","With her “radio work Space” projects, Sylvia Rauer has been accompanying special radio work productions for years. This time she follows Susanne Amatosero into a sound-music intermediate world that bridges the gap between banality and the magic of everyday life."
https://hoerspiele.dra.de/detailansicht/1539203,Alexander Kluge,2012,DRA,Alexander Kluge,Karl Bruckmaier,high,portrait title is name,Alexander Kluge,"He is stingy with his ego – Alexander Kluge, born in 1932 in Halberstadt. Winner of almost all important film and literary awards. His self usually steps behind or next to the camera, turns to a topic or a guest, and asks questions."
https://hoerspiele.dra.de/detailansicht/1539804,Tolstois Befreiung,2010,DRA,Ivan Bunin,Ivan Bunin,medium,first named figure in description,"Ivan Bunin (1870-1953), who was the first Russian to win the Nobel Prize in Literature in 1933, worshiped Leo Tolstoy and called him his ""god."" In 1937, while in exile in Paris, he published a controversial, very personal homage to the great writer: ""Tolstoy's Liberation."".","Ivan Bunin (1870-1953), who was the first Russian to win the Nobel Prize in Literature in 1933, worshiped Leo Tolstoy and called him his ""god."" In 1937, while in exile in Paris, he published a controversial, very personal homage to the great writer: ""Tolstoy's Liberation.""."
https://hoerspiele.dra.de/detailansicht/1540517,Ich muss auf einen Sprung weg,2010,DRA,Walter Spies,Jean-Claude Kuner,medium,first named figure in description,"Walter Spies (1895-1942), painter and musician, a universally interested, early ""dropout"".","Walter Spies (1895-1942), painter and musician, a universally interested, early ""dropout"". He stays in artistic circles in Dresden and Berlin, is friends with, among others, Oskar Kokoschka and Hans Jürgen von Wense, and lives with the film director Friedrich W."
https://hoerspiele.dra.de/detailansicht/1546930,Tristram Shandy,1952,DRA,Tristram,Laurence Sterne,medium,first-person narrator phrase,"Contrary to the title's announcement, which suggests a fictional autobiography, the reader learns little about the life of the title hero and first-person narrator Tristram.","Contrary to the title's announcement, which suggests a fictional autobiography, the reader learns little about the life of the title hero and first-person narrator Tristram."
https://hoerspiele.dra.de/detailansicht/1543429,Herr Molander schreibt seine Memoiren (5. Teil: Die hellblauen Briefe),1950,DRA,Mr. Molander,Werner E. Hintz,medium,named subject action,Mr.,Mr. Molander writes his memoirs (Part 5: The Light Blue Letters).
https://hoerspiele.dra.de/detailansicht/1548677,Wind und englisches Eichenholz,1954,DRA,Conversations,Alfred Andersch,medium,first named figure in description,Conversations and memories in Dover.,Conversations and memories in Dover.
https://hoerspiele.dra.de/detailansicht/1547800,Erinnerungen,1955,DRA,A small German town,Hugo Hartung,medium,curated description override,A small town somewhere in Germany.,A small town somewhere in Germany. The chimes in the church tower once had a wonderful sound. Now it is mutilated because a note was damaged during the war and fell out.
https://hoerspiele.dra.de/detailansicht/1543471,Es war einmal,1949,DRA,Biography,Unbekannt,medium,first named figure in description,Biography of a street.,Biography of a street.
https://hoerspiele.dra.de/detailansicht/1549227,Der Landstörzerin Courasche abenteurlich Leben,1955,DRA,Courasche,Hans Jakob Christoffel von Grimmelshausen,medium,curated title override,"The ""Trutz Simplex"" is also a fictional autobiography of a satirical-simplician character, which, like the ""Simplicissimus"", essentially takes place against the backdrop of the Thirty Years' War, sketched according to historical sources.","The ""Trutz Simplex"" is also a fictional autobiography of a satirical-simplician character, which, like the ""Simplicissimus"", essentially takes place against the backdrop of the Thirty Years' War, sketched according to historical sources."
https://hoerspiele.dra.de/detailansicht/1551082,Herzog zu vermieten,1960,DRA,Duke Archibald,Mischa Mleinek,medium,first named figure in description,"Duke Archibald of Tipperary, an abdicated heir to the throne, and Duchess Elsa live abroad, have no money and are fighting hard to keep their names high.","Duke Archibald of Tipperary, an abdicated heir to the throne, and Duchess Elsa live abroad, have no money and are fighting hard to keep their names high."
https://hoerspiele.dra.de/detailansicht/1552123,Rutkas Tagebuch,2010,DRA,Rutka Laskier,Rutka Laskier,medium,first named figure in description,"Because despite all these cruelties one wants to live and awaits the next day"" (Rutka Laskier, diary entry from February 20, 1943).","Because despite all these cruelties one wants to live and awaits the next day"" (Rutka Laskier, diary entry from February 20, 1943). In 2006, the diary of the 13-year-old Jewish girl Rutka Laskier (1929-1943) from Bedzin was published by a small Polish publisher."
https://hoerspiele.dra.de/detailansicht/1553559,Briefe an C.,2003,DRA,Leipzig,Jana Schuldt; Andrea Kilches,medium,first named figure in description,"In the summer of this year, a handful of enthusiasts offered Leipzig radio work fans a novelty - radio works in the open air: for 14 days.","In the summer of this year, a handful of enthusiasts offered Leipzig radio work fans a novelty - radio works in the open air: for 14 days. A marathon with several pieces in the evening, main themes and a children's program."
https://hoerspiele.dra.de/detailansicht/2543547,"Comeback - Porträt einer Frau, die singt",1977,DRA,Mona Lehner,Paul Pörtner,medium,named subject action,"""Mona Lehner had enjoyed success with chansons after a career as an actress.","""Mona Lehner had enjoyed success with chansons after a career as an actress. After a car accident, she withdrew and was quiet for ten years."
https://hoerspiele.dra.de/detailansicht/2903924,Porträt eines Nachmittags,1967,DRA,A silent man waiting for his train,Dieter Forte,medium,curated title override,"With ""Portrait of an Afternoon"" Dieter Forte consciously goes against conventional radio work dramaturgy: the main character of the play remains silent.","With ""Portrait of an Afternoon"" Dieter Forte consciously goes against conventional radio work dramaturgy: the main character of the play remains silent. Apparently this is a man who whiles away the hours until his train leaves by strolling through town."
https://hoerspiele.dra.de/detailansicht/2984068,Kommissar Freytag (2. Folge: Briefe aus Sydney),1967,DRA,Günter Westphal,Bruno Hampel,medium,role/name phrase in description,The young actor Günter Westphal believes there is a misunderstanding when he cannot find the house in which he was offered a furnished room.,The young actor Günter Westphal believes there is a misunderstanding when he cannot find the house in which he was offered a furnished room. He also doesn't connect an attack with strange incidents that happen to him in his new place of residence.
https://hoerspiele.dra.de/detailansicht/3084543,Blitzlichter (Fassung von 2012),2012,DRA,Ilse Aichinger,Ilse Aichinger,high,autobiographical description names author,Ilse Aichinger tells her life in an idiosyncratic way.,"Ilse Aichinger tells her life in an idiosyncratic way. Brief, existential - a completely different autobiography that is essentially defined by going to the cinema."
https://hoerspiele.dra.de/detailansicht/3104209,Hörspielraum: Erzähl von Ruanda,2012,DRA,Sylvia Rauer,Sylvia Rauer,medium,named subject action,"With her 'radio workSpace' projects, Sylvia Rauer has been accompanying special radio work productions by Deutschlandradio Kultur for years.","With her 'radio workSpace' projects, Sylvia Rauer has been accompanying special radio work productions by Deutschlandradio Kultur for years. This time she looks at how an explosive Franco-African theater happening, the explosive one-man show by the Rwandan Diogène Ntarindwa, becomes a radio work for a German audience."
https://hoerspiele.dra.de/detailansicht/3144432,Eine Welt mit Hindernissen. Die Klänge des Instituts für Feinmotorik,2012,DRA,Institut,Raphael Smarzoch,medium,first named figure in description,The artist collective “Institut für Feinmotorik” became known for its music with record players.,"The artist collective “Institut für Feinmotorik” became known for its music with record players. However, no records spin on these - the device itself becomes an instrument."
https://hoerspiele.dra.de/detailansicht/3224373,Indianerland (1. Teil),2012,DRA,President,Meriwether Lewis; William Clark,medium,first named figure in description,"In 1803, the President of the United States of America, Thomas Jefferson, had the opportunity to purchase Louisiana, which bordered the west, from France.","In 1803, the President of the United States of America, Thomas Jefferson, had the opportunity to purchase Louisiana, which bordered the west, from France."
https://hoerspiele.dra.de/detailansicht/3224376,Indianerland (2. Teil),2012,DRA,President,Meriwether Lewis; William Clark,medium,first named figure in description,"In 1803, the President of the United States of America, Thomas Jefferson, had the opportunity to purchase Louisiana, which bordered the west, from France.","In 1803, the President of the United States of America, Thomas Jefferson, had the opportunity to purchase Louisiana, which bordered the west, from France."
https://hoerspiele.dra.de/detailansicht/3304676,"Ideen, in Tinte getaucht",2013,DRA,Jules Renard,Jules Renard,high,opening biographical apposition,"Jules Renard, born in Châlons-du-Maine (Mayonne) in 1864, was only 46 years old.","Jules Renard, born in Châlons-du-Maine (Mayonne) in 1864, was only 46 years old. In addition to his work as a writer, Renard was also mayor of the small town of Chitry-les-Mines in the Nièvre department."
https://hoerspiele.dra.de/detailansicht/3244305,Vom Betrügen und Betrogen werden (4. Teil: Das Tagebuch der Redegonda),2012,DRA,Adultery,Arthur Schnitzler,medium,first named figure in description,"Adultery, great suffering, renunciation, remorse, secret vows of revenge, duels at dawn - Arthur Schnitzler looked deep into the souls of his contemporaries.","Adultery, great suffering, renunciation, remorse, secret vows of revenge, duels at dawn - Arthur Schnitzler looked deep into the souls of his contemporaries. There is a young man, shaken by the death of his former lover - even though he himself had shown her the door."
https://hoerspiele.dra.de/detailansicht/3485123,Boojum,2013,DRA,Ergo Phizmiz,Ergo Phizmiz,high,autobiographical description names author,A musician looks back on his life.,"A musician looks back on his life. What is more unusual is the posthumous perspective on his own late work. ""Boojum"" - the sci-fi memoir by British experimental musician Ergo Phizmiz."
https://hoerspiele.dra.de/detailansicht/3585170,Hansen,2013,DRA,Hansen,Heinz G. Schmidt,medium,first named figure in description,"Hansen - ""conceived in war and born in peace"" - talks about the last years of the war and the ""zero hour"", about his beginnings in the world that he later travels as a reporter - with memories of his early years in his luggage.","Hansen - ""conceived in war and born in peace"" - talks about the last years of the war and the ""zero hour"", about his beginnings in the world that he later travels as a reporter - with memories of his early years in his luggage."
https://hoerspiele.dra.de/detailansicht/3585248,Orlando (3. Teil),2013,DRA,Virginia Woolf,Virginia Woolf,medium,named subject action,“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited.,"“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited. She enthusiastically threw herself into “Project Orlando,” which became the “backbone of her fall,” a book she could easily “write before dinner.”."
https://hoerspiele.dra.de/detailansicht/3585242,Orlando (1. Teil),2013,DRA,Virginia Woolf,Virginia Woolf,medium,named subject action,"""I want to revolutionize biography overnight!"" Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited.","""I want to revolutionize biography overnight!"" Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited. She enthusiastically threw herself into “Project Orlando,” which became the “backbone of her fall,” a book that she could easily “write before dinner.”."
https://hoerspiele.dra.de/detailansicht/3585247,Orlando (2. Teil),2013,DRA,Virginia Woolf,Virginia Woolf,medium,named subject action,“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited.,"“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited. She enthusiastically threw herself into “Project Orlando,” which became the “backbone of her fall,” a book she could easily “write before dinner.”."
https://hoerspiele.dra.de/detailansicht/3585252,Orlando (4. Teil),2013,DRA,Virginia Woolf,Virginia Woolf,medium,named subject action,“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited.,"“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited. She enthusiastically threw herself into “Project Orlando,” which became the “backbone of her fall,” a book she could easily “write before dinner.”."
https://hoerspiele.dra.de/detailansicht/3585254,Orlando (5. Teil),2013,DRA,Virginia Woolf,Virginia Woolf,medium,named subject action,“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited.,"“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited. She enthusiastically threw herself into “Project Orlando,” which became the “backbone of her fall,” a book she could easily “write before dinner.”."
https://hoerspiele.dra.de/detailansicht/3585258,Orlando (6. Teil),2013,DRA,Virginia Woolf,Virginia Woolf,medium,named subject action,“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited.,"“I want to revolutionize biography overnight!” Virginia Woolf wrote a euphoric note in her diary late in 1927 and the spark was ignited. She enthusiastically threw herself into “Project Orlando,” which became the “backbone of her fall,” a book she could easily “write before dinner.”."
https://hoerspiele.dra.de/detailansicht/3965199,Hörspielraum: Erinnerungen an einen Dämon,1998,DRA,Listening,Sylvia Rauer,medium,first named figure in description,Listening scope: Memories of a Demon.,Listening scope: Memories of a Demon.
https://hoerspiele.dra.de/detailansicht/3965194,Hörspielraum: Einmal Chile - und zurück?,2013,DRA,Since,Sylvia Rauer,medium,first named figure in description,"Since 1997, Sylvia Rauer and her “radio work rooms” have accompanied the creation process of outstanding radio work productions by Deutschlandradio Kultur.","Since 1997, Sylvia Rauer and her “radio work rooms” have accompanied the creation process of outstanding radio work productions by Deutschlandradio Kultur. This time she follows the play by a young author with Hispanic-German roots on its way to becoming a radio work."
https://hoerspiele.dra.de/detailansicht/4025255,Memory (Folge: Erzwungenes Landleben – Erinnerungen an den Reichsarbeitsdienst),2002,DRA,The contemporary witness,Inge Kurtz,medium,named subject action,The contemporary witness reports on her experiences in the Reich Labor Service.,"The contemporary witness reports on her experiences in the Reich Labor Service. About unusual barracks and getting up early, about sexual harassment and working in the countryside."
https://hoerspiele.dra.de/detailansicht/4025257,Memory (Folge: Die Russen kommen! – Erinnerungen an das Kriegsende 1945),2002,DRA,Russian,Inge Kurtz,medium,first named figure in description,The contemporary witnesses report on the Russian invasion of various German regions in 1945 and the associated rapes of German women.,The contemporary witnesses report on the Russian invasion of various German regions in 1945 and the associated rapes of German women.
https://hoerspiele.dra.de/detailansicht/4085595,"""Sehr, sehr unviktorianisch""",2013,DRA,Lytton Strachey,Mira Alexandra Schnoor,medium,role/name phrase in description,"With her first novel, The Voyage Out (1915), Virginia Woolf defied the literary conventions of her time, prompting her friend, the writer Lytton Strachey, to exclaim: ""Oh, it's very, very un-Victorian!"" This could be the motto of Virginia Woolf's life, but only one...","With her first novel, The Voyage Out (1915), Virginia Woolf defied the literary conventions of her time, prompting her friend, the writer Lytton Strachey, to exclaim: ""Oh, it's very, very un-Victorian!"" This could be the motto of Virginia Woolf's life, but only one..."
https://hoerspiele.dra.de/detailansicht/4105441,Abschied von den Eltern (3. Teil),2013,DRA,Peter Weiss,Peter Weiss,high,autobiographical description uses author,The death of his parents becomes the trigger for the narrator in Peter Weiss' autobiographical prose to come to terms with his own self.,The death of his parents becomes the trigger for the narrator in Peter Weiss' autobiographical prose to come to terms with his own self.
https://hoerspiele.dra.de/detailansicht/4105439,Abschied von den Eltern (2. Teil),2013,DRA,Peter Weiss,Peter Weiss,high,autobiographical description uses author,The death of his parents becomes the trigger for the narrator in Peter Weiss' autobiographical prose to come to terms with his own self.,The death of his parents becomes the trigger for the narrator in Peter Weiss' autobiographical prose to come to terms with his own self.
https://hoerspiele.dra.de/detailansicht/4166115,Lilith Parker: Insel der Schatten (1. Teil),2013,DRA,Lilith,Janine Wilk,medium,named subject action,But is the island haunting really just an invention of enterprising islanders?,"But is the island haunting really just an invention of enterprising islanders? At one point, Lilith is chased and attacked by a crow, then she hears strange noises."
https://hoerspiele.dra.de/detailansicht/4166137,Lilith Parker: Insel der Schatten (2. Teil),2013,DRA,Twelve-year-old Lilith Parker,Janine Wilk,high,opening named biographical sentence,Twelve-year-old Lilith Parker is amazed.,"Twelve-year-old Lilith Parker is amazed. Something is wrong on Bonesdale Island, where her father has housed her for several months. Lilith hardly knows her aunt who lives there."
https://hoerspiele.dra.de/detailansicht/4205223,Ulrich Gerhardt - Ein Porträt,2014,DRA,Ulrich Gerhardt,Julia Tieke,high,title names subject,Ulrich Gerhardt - Ein Porträt,"As a radio work director, Ulrich Gerhardt stages different texts with the greatest possible dedication and meticulously for attentive ears. He loves the ""limitlessness"" of the studio, but he is just as enthusiastic about searching for his material in the world and exploiting chance finds."
https://hoerspiele.dra.de/detailansicht/4205721,Nýey,2014,DRA,Nýey,Nicolas Perret; Silvia Ploner,high,portrait title is name,Nýey,"In 1963, the volcanic island of Surtsey was formed off the coast of Iceland. Only a small group of scientists are allowed to enter the ""uncharted territory"". It rises out of the water southwest of Iceland."
https://hoerspiele.dra.de/detailansicht/4305864,Als Mariner im Krieg,2014,DRA,Joachim Ringelnatz,Joachim Ringelnatz,medium,first named figure in description,Joachim Ringelnatz (1883-1934) had already spent four years of his life traveling the world as a sailor and had actually given up seafaring in 1905.,Joachim Ringelnatz (1883-1934) had already spent four years of his life traveling the world as a sailor and had actually given up seafaring in 1905. During the First World War he was drafted into the navy for military service.
https://hoerspiele.dra.de/detailansicht/4325436,Borke-Beckett-Boom,2014,DRA,Borke,Tobias Borke; Almut Schnerring; Sascha Verlan,medium,first named figure in description,"Borke meets Beckett and things go boom: an abstract literary idea from Samuel Beckett comes into reality, art meets life, written texts meet spontaneously improvised rhymes and verses.","Borke meets Beckett and things go boom: an abstract literary idea from Samuel Beckett comes into reality, art meets life, written texts meet spontaneously improvised rhymes and verses."
https://hoerspiele.dra.de/detailansicht/4345542,Pontormos Sintflut,2014,DRA,Since,Pontormo; Jacopo da (Ps.),medium,first named figure in description,"Since 1546, the mannerist Pontormo has been painting behind a shed as a counterpart to Michelangelo's Sistine frescoes on a monumental ""Last Judgment"" for the Medici Church of San Lorenzo in Florence.","Since 1546, the mannerist Pontormo has been painting behind a shed as a counterpart to Michelangelo's Sistine frescoes on a monumental ""Last Judgment"" for the Medici Church of San Lorenzo in Florence."
https://hoerspiele.dra.de/detailansicht/4746279,Die Geschichte meines Lebens - Die Tagebücher Ferdinand Benekes (1. Teil: Die Jahre 1792 bis Anfang 1794),2015,DRA,Bremen,Ferdinand Beneke,medium,first named figure in description,1774 was the birth year of the Bremen merchant's son Ferdinand Beneke.,"1774 was the birth year of the Bremen merchant's son Ferdinand Beneke. He studied law in Halle and Göttingen. In order to escape the small-minded Prussia, he settled in Hamburg, attracted by the social climate of the free Hanseatic city republic."
https://hoerspiele.dra.de/detailansicht/4765774,Die Gespräche des göttlichen Pietro Aretino (1. Teil),2015,DRA,Pietro Aretino,Pietro Aretino,medium,role/name phrase,One of the surest ways to attract displeasure and anger is to write satirical writings.,"One of the surest ways to attract displeasure and anger is to write satirical writings. The Italian poet Pietro Aretino, who was born in Perugia in 1492 and buried in Venice in 1556, experienced this firsthand more than once."
https://hoerspiele.dra.de/detailansicht/4765782,Die Gespräche des göttlichen Pietro Aretino (2. Teil),2015,DRA,Pietro Aretino,Pietro Aretino,medium,role/name phrase,One of the surest ways to attract displeasure and anger is to write satirical writings.,"One of the surest ways to attract displeasure and anger is to write satirical writings. The Italian poet Pietro Aretino, who was born in Perugia in 1492 and buried in Venice in 1556, experienced this firsthand more than once."
https://hoerspiele.dra.de/detailansicht/4806676,La vie en rose - Vom Leben und Überleben in Paris,2015,DRA,Vom Leben,Tom Heithoff,low,curated title fallback,He actually wanted to pursue a university career.,"He actually wanted to pursue a university career. Now he works in a lousy ""dirty shop"" in the suburbs. He has lived in Paris for 20 years, his doctoral thesis is still not finished and he doesn't have more than 18 square meters of living space."
https://hoerspiele.dra.de/detailansicht/4806713,Mit anderen Augen,2015,DRA,Helmut Oehring,Helmut Oehring,high,autobiographical description names author,To be deaf to people.’ … and to radio art!,"To be deaf to people.’ … and to radio art! (Helmut Oehring) In 2011, the autobiography “With Other Eyes” by the composer Helmut Oehring was published."
